index,Date,vfinx,hsi,n225,pesi,ks11,jkse,msci,vgk,vwo,iemg,eem,emb,ibcx,spsk,asia,hydb,tlt
205,2015-06-01,175.033874511719,27597.16015625,20569.869140625,3.46000003814697,2102.3701171875,5213.6611328125,58.0816307067871,46.3748741149902,36.0100479125977,42.873390197753906,36.0401954650879,84.3313064575195,133.161285400391,,,,105.965179443359
206,2015-07-01,172.510223388672,27597.16015625,20329.3203125,3.79999995231628,2097.88989257813,4903.9169921875,58.137699127197294,45.3532676696777,35.1155662536621,41.7544212341309,35.0939788818359,83.568962097168,130.447204589844,,,,101.367637634277
207,2015-07-31,174.84065246582,27597.16015625,20329.3203125,3.57999992370605,2097.88989257813,4903.9169921875,63.6982154846191,46.3399353027344,32.9165458679199,38.9598045349121,32.9044761657715,83.386474609375,132.358795166016,,,,107.425857543945
208,2015-09-01,159.427825927734,21185.4296875,18165.689453125,4.03000020980835,1914.22998046875,4412.328125,54.9155578613281,41.8915710449219,28.5099143981934,34.0995941162109,28.8357467651367,82.5089111328125,130.427276611328,,,,107.453880310059
209,2015-10-01,160.499435424805,21185.4296875,17722.419921875,4.07999992370606,1979.31994628906,4254.75,54.3435211181641,41.303714752197294,28.9103679656982,34.8372993469238,29.2169094085693,81.3349914550781,130.048950195313,,,,109.247657775879
210,2015-11-02,175.717422485352,22370.0390625,18683.240234375,4.26000022888184,2035.23999023438,4464.826171875,66.6282501220703,44.2605857849121,30.9131927490234,37.4409904479981,31.5216407775879,83.6067123413086,131.661865234375,,,,107.840972900391
211,2015-12-01,176.033920288086,22381.349609375,20012.400390625,3.85999989509583,2023.93005371094,4557.53271484375,66.3884048461914,43.5465698242188,29.815990447998,36.1912231445313,30.3604145050049,84.0444869995117,132.697311401367,,,,108.849464416504
212,2015-12-31,171.371322631836,22381.349609375,20012.400390625,3.7200000286102304,2023.93005371094,4557.53271484375,67.8655853271484,42.0724143981934,28.623104095459,34.6626205444336,28.9790229797363,82.5288772583008,132.697311401367,,,,107.079635620117
213,2016-02-01,162.77912902832,19595.5,17865.23046875,3.88000011444092,1924.81994628906,4624.49755859375,63.7351226806641,39.7022552490234,26.706729888916,32.5770530700684,27.2595500946045,82.1519775390625,131.791290283203,,,,112.701126098633
214,2016-03-01,166.48876953125,19407.4609375,16085.509765625,3.7899999618530305,1924.81994628906,4779.84326171875,67.4988021850586,39.5251274108887,27.8705596923828,33.7034378051758,28.2678279876709,84.9907379150391,132.697311401367,,,,114.483779907227
215,2016-04-01,174.724212646484,20498.919921875,16164.16015625,3.70000004768372,1973.56994628906,4843.0419921875,70.4248809814453,40.867713928222706,30.3988189697266,36.5545959472656,30.7435169219971,87.0200500488281,134.160888671875,,,,116.731101989746
216,2016-05-02,175.638061523438,20498.919921875,16147.3798828125,3.9300000667572,1978.15002441406,4808.17626953125,71.7369079589844,42.640510559082,30.5390663146973,36.7833862304688,30.8785514831543,88.1253967285156,134.160888671875,,,,114.406303405762
217,2016-06-01,177.612060546875,20760.98046875,16955.73046875,4.82999992370606,1982.71997070313,4839.5244140625,74.5067596435547,42.0213012695313,29.6011524200439,35.6218109130859,29.7982521057129,88.2566070556641,134.608917236328,,,,116.973434448242
218,2016-07-01,178.20832824707,20760.98046875,15682.48046875,5.19000005722046,1987.31994628906,4971.43359375,72.8218231201172,40.4178428649902,31.3156127929688,37.4345626831055,31.475025177002,91.9732513427734,135.99284362793,,,,126.308990478516
219,2016-08-01,184.130889892578,22129.140625,16635.76953125,4.51999998092651,2029.60998535156,5361.4169921875,81.407470703125,41.3175582885742,32.5597686767578,38.9621429443359,32.7906494140625,92.5240783691406,137.575897216797,,,,125.819442749023
220,2016-09-01,184.599182128906,23162.33984375,16926.83984375,5.46999979019165,2032.71997070313,5334.388671875,84.778564453125,42.3902931213379,33.1156616210938,39.7525749206543,33.3985557556152,93.9862747192383,137.755096435547,,,,126.048355102539
221,2016-09-30,184.63508605957,23162.33984375,16926.83984375,5.01000022888184,2032.71997070313,5334.388671875,79.7167434692383,42.3845291137695,33.6048126220703,40.5074844360352,33.9792404174805,94.4942092895508,137.058166503906,,,,124.010215759277
222,2016-11-01,180.024063110352,23147.0703125,17442.400390625,4.25,2007.39001464844,5416.0068359375,75.1962280273438,40.723258972168,33.4619293212891,39.7525749206543,33.4257698059082,92.7651977539063,135.714080810547,,,,118.586822509766
223,2016-12-01,187.300247192383,22878.23046875,18513.119140625,4.0,1983.75,5198.7548828125,73.5127410888672,39.8708724975586,31.9794902801514,37.9852027893066,31.8288879394531,88.3614883422852,133.483856201172,,,,107.688636779785
224,2017-01-03,193.273818969727,22150.400390625,18513.119140625,3.79999995231628,2043.96997070313,5275.97119140625,75.008918762207,42.0367584228516,32.4568061828613,38.6409530639648,32.5140037536621,90.487419128418,134.429718017578,,,,108.797714233398
225,2017-02-01,195.351974487305,23318.390625,19148.080078125,3.34999990463257,2080.47998046875,5327.1611328125,79.8119201660156,43.2690124511719,34.0271530151367,40.7931747436523,34.2851600646973,91.7572708129883,133.444046020508,,,,108.540863037109
226,2017-03-01,205.798187255859,23776.490234375,19393.5390625,3.0,2080.47998046875,5363.05615234375,91.6446685791016,43.845817565918,35.2744522094727,42.1799583435059,35.4047546386719,93.3106460571289,134.728393554688,,,,109.087753295898
227,2017-03-31,203.179107666016,23776.490234375,19393.5390625,3.15000009536743,2080.47998046875,5363.05615234375,92.8967971801758,45.3137397766113,35.7057952880859,43.0354537963867,36.1480827331543,93.7559051513672,134.170837402344,,,,110.219970703125
228,2017-05-01,205.601791381836,23776.490234375,19310.51953125,3.54999995231628,2080.47998046875,5363.05615234375,96.1848449707031,47.2644119262695,36.406982421875,44.0620346069336,36.974006652832,95.2296905517578,134.170837402344,,,,111.023246765137
229,2017-06-01,209.711013793945,25809.220703125,19860.029296875,3.5,2344.61010742188,5363.05615234375,99.7095642089844,49.7335243225098,36.892398834228494,45.2777252197266,38.1303100585938,96.2474060058594,135.216247558594,,,,114.079475402832
230,2017-06-30,209.38069152832,25809.220703125,19860.029296875,3.6500000953674303,2344.61010742188,5363.05615234375,98.7222442626953,49.1371955871582,36.9341812133789,45.3866958618164,38.1594772338867,95.3965454101563,133.971710205078,,,,114.970794677734
231,2017-08-01,214.181228637695,27540.23046875,19985.7890625,3.75,2422.9599609375,5805.205078125,105.91145324707,50.8214454650879,39.068992614746094,48.1167907714844,40.5012245178223,96.6338577270508,135.425338745117,,,41.0549163818359,115.01579284668
232,2017-09-01,214.733306884766,27953.16015625,19691.470703125,3.45000004768372,2357.68994140625,5805.205078125,111.052108764648,50.6610488891602,40.3625526428223,49.3321838378906,41.6352272033691,98.3494338989258,135.694152832031,,,41.2852058410645,117.203735351563
233,2017-10-02,219.5439453125,27953.16015625,20400.779296875,3.9300000667572,2357.68994140625,5914.02978515625,112.52384185791,52.034141540527294,39.9112701416016,49.0147209167481,41.3217620849609,98.1651077270508,135.086822509766,,,41.4149551391602,115.152320861816
234,2017-11-01,224.123474121094,28594.060546875,22420.080078125,3.8499999046325697,2556.46997070313,6038.14599609375,113.110595703125,52.3741111755371,40.945442199707,50.8740921020508,42.8890724182129,98.5167770385742,136.550384521484,,,41.5961036682129,115.832595825195
235,2017-12-01,230.151123046875,29074.240234375,22819.029296875,4.0,2475.40991210938,5952.13818359375,124.418426513672,52.1862335205078,40.3139572143555,50.3571014404297,42.262149810791,98.5512313842773,136.460784912109,,,41.4734840393066,117.743881225586
236,2018-01-02,235.098495483398,30515.310546875,22819.029296875,3.6500000953674303,2475.40991210938,6339.23779296875,123.193061828613,53.5536651611328,42.9422721862793,53.529964447021506,44.933555603027294,99.7076110839844,135.206314086914,,,41.7029228210449,117.004592895508
237,2018-02-01,246.358444213867,32642.08984375,23486.109375,3.59999990463257,2568.5400390625,6598.458984375,141.178024291992,56.2880096435547,45.3974304199219,56.003421783447294,47.1142501831055,98.7737731933594,134.778182983398,,,41.7939109802246,112.772796630859
238,2018-03-01,234.238845825195,31044.25,21724.470703125,3.8499999046325697,2568.5400390625,6606.05322265625,137.997024536133,52.1685028076172,43.3652648925781,53.4561347961426,44.8586845397949,96.3076934814453,134.768218994141,,,41.5210762023926,111.708267211914
239,2018-04-02,226.109481811523,31044.25,21388.580078125,4.25,2444.15991210938,6240.57080078125,141.179718017578,51.8629035949707,42.6480178833008,52.8839149475098,44.371997833252,97.0083389282227,134.768218994141,,,41.3217430114746,114.348854064941
240,2018-05-01,232.730728149414,31044.25,22508.029296875,4.44999980926514,2444.15991210938,6240.57080078125,145.745742797852,53.3903961181641,41.8464698791504,52.2286415100098,43.6981353759766,95.0291290283203,134.320190429688,,,41.516284942627,111.338195800781
241,2018-06-01,240.300628662109,30492.91015625,22171.349609375,4.90000009536743,2438.9599609375,6240.57080078125,158.450500488281,52.830020904541,41.5608520507813,51.8133163452148,43.361213684082,94.0924453735352,133.981689453125,,,41.5158576965332,113.378150939941
242,2018-07-02,239.86393737793,30492.91015625,21811.9296875,4.5,2271.5400390625,5746.77001953125,162.077224731445,51.3235359191895,38.7051582336426,48.2845458984375,40.4133071899414,93.0173416137695,133.623245239258,,,41.4508056640625,114.626678466797
243,2018-08-01,247.733642578125,28340.740234375,22746.69921875,4.65000009536743,2307.07006835938,6033.4189453125,158.062606811523,53.130184173584,40.383544921875,50.0153121948242,41.8828811645508,95.0113143920898,133.882110595703,,,42.0062828063965,112.14697265625
244,2018-08-31,256.051147460938,28340.740234375,22746.69921875,4.75,2307.07006835938,6033.4189453125,175.385726928711,51.9872016906738,38.9833374023438,48.6753730773926,40.6676559448242,93.2017593383789,133.931900024414,,,42.357780456543,114.551597595215
245,2018-10-01,258.406707763672,28340.740234375,24245.759765625,4.15999984741211,2338.8798828125,5944.60107421875,174.938186645508,52.059391021728494,38.5525169372559,48.1728935241699,40.4415664672852,95.0946273803711,133.304656982422,,,42.5623435974121,110.453636169434
246,2018-11-01,242.37043762207,25416.0,21687.650390625,3.74000000953674,2024.4599609375,5835.919921875,143.307250976563,48.6911773681641,36.7890548706055,45.4930000305176,38.208946228027294,93.1488189697266,132.886489868164,,,41.7247772216797,108.109756469727
247,2018-11-30,244.695526123047,25416.0,21687.650390625,3.0,2024.4599609375,5835.919921875,153.442901611328,47.590023040771506,37.2299194335938,46.0327033996582,38.6988067626953,92.2502517700195,132.050155639648,,,41.3161964416504,109.940040588379
248,2019-01-02,222.832153320313,25130.349609375,21687.650390625,2.5699999332428,2010.0,6181.1748046875,143.528549194336,45.0325546264648,36.1451416015625,44.782718658447294,37.444263458252,94.0098495483398,132.388671875,,,40.3584823608398,116.988349914551
249,2019-02-01,240.602600097656,27930.740234375,20788.390625,3.5,2203.4599609375,6538.63818359375,168.837036132813,48.3669204711914,39.1674728393555,48.6962356567383,40.886531829834,98.6443786621094,134.016525268555,,,42.3817100524902,116.110420227051
250,2019-03-01,249.776275634766,28812.169921875,21602.689453125,3.30999994277954,2203.4599609375,6499.8837890625,186.407867431641,50.192440032959,39.3563537597656,48.3930053710938,40.628360748291,98.5457229614258,134.794097900391,,,43.1700782775879,114.143257141113
251,2019-04-01,255.783981323242,29562.01953125,21509.029296875,3.40000009536743,2168.28002929688,6452.61083984375,197.844604492188,50.8739547729492,40.8247337341309,49.7575225830078,41.7184143066406,100.565925598145,136.160110473633,,,43.5877571105957,119.899505615234
252,2019-05-01,261.100921630859,29562.01953125,21509.029296875,4.25,2168.28002929688,6452.61083984375,218.268051147461,51.7638473510742,40.8531188964844,49.7006759643555,41.6897315979004,100.537399291992,137.048202514648,,,44.1314201354981,119.697128295898
253,2019-05-31,246.329513549805,29562.01953125,21509.029296875,4.15000009536743,2168.28002929688,6452.61083984375,216.179824829102,49.2253036499023,38.4589080810547,46.5452194213867,38.9263496398926,101.061614990234,136.676834106445,,,43.3299980163574,127.358108520508
254,2019-07-01,265.682525634766,29562.01953125,21729.970703125,3.95000004768372,2129.73999023438,6379.68798828125,236.322906494141,52.543949127197294,41.1060981750488,49.8821601867676,41.834171295166,105.161331176758,138.97575378418,,,44.8377380371094,128.267532348633
255,2019-08-01,265.031646728516,27565.69921875,21540.990234375,3.7300000190734894,2017.33996582031,6381.5419921875,221.407196044922,50.789306640625,39.0669937133789,47.0971031188965,39.4543838500977,105.847206115723,140.605590820313,,39.3159370422363,45.2109794616699,131.457916259766
256,2019-09-02,265.031646728516,25626.55078125,20620.189453125,3.7300000190734894,1969.18994140625,6290.5458984375,221.407196044922,50.789306640625,39.0669937133789,47.0971031188965,39.4543838500977,105.847206115723,141.370239257813,,41.3127174377441,45.2109794616699,131.457916259766
257,2019-10-01,264.787292480469,25626.55078125,21885.240234375,4.75,2072.419921875,6138.25,213.127655029297,50.8632926940918,38.5757789611816,46.6759986877441,39.097900390625,105.349006652832,140.06396484375,,40.4864616394043,45.8529586791992,139.723434448242
258,2019-11-01,276.506378173828,27100.759765625,22850.76953125,4.76000022888184,2100.19995117188,6207.19091796875,242.381866455078,53.808414459228494,41.0072631835938,49.7290267944336,41.6414756774902,106.845184326172,139.670684814453,,39.6798782348633,46.2409133911133,137.32926940918
259,2019-12-02,281.307220458984,26444.720703125,23529.5,7.09999990463257,2091.919921875,6130.05517578125,253.580841064453,53.7796325683594,40.5923690795898,48.9729499816895,40.976676940918,105.02653503418,138.833358764648,,39.5913543701172,45.9412956237793,135.363296508789
260,2020-01-02,294.761322021484,28543.51953125,23529.5,9.35000038146973,2175.169921875,6283.5810546875,262.950378417969,57.0103912353516,44.4871826171875,53.7239570617676,45.0501556396484,108.692451477051,139.359252929688,19.6064701080322,39.6208572387695,46.9861450195313,134.305572509766
261,2020-01-31,292.134155273438,28543.51953125,23529.5,7.40000009536743,2175.169921875,6283.5810546875,282.470306396484,54.7913360595703,41.0478019714356,49.5333557128906,41.4386672973633,109.905403137207,140.558776855469,19.6601486206055,39.6208572387695,46.7235298156738,143.020065307617
262,2020-03-02,280.390350341797,26291.6796875,21344.080078125,6.75,2002.51000976563,5361.24609375,312.493774414063,51.2697944641113,40.3540687561035,48.5640296936035,40.7399864196777,109.402687072754,140.009902954102,19.762622833252,41.1968955993652,46.7541770935059,151.375305175781
263,2020-04-01,224.451461791992,23085.7890625,18065.41015625,4.90999984741211,1685.4599609375,4466.037109375,268.669616699219,40.1870231628418,31.6778697967529,38.0189819335938,32.1491622924805,89.9586563110352,138.080001831055,18.2987232208252,36.7740669250488,40.3447799682617,164.494323730469
264,2020-05-01,257.4931640625,23085.7890625,19619.349609375,5.71000003814697,1685.4599609375,4466.037109375,316.861389160156,43.8094825744629,34.2230644226074,41.299007415771506,34.7569122314453,95.9182281494141,138.080001831055,19.0427227020264,36.7740669250488,42.5312347412109,165.605010986328
265,2020-06-01,278.546600341797,23732.51953125,22062.390625,5.55999994277954,2065.080078125,4466.037109375,332.817169189453,48.422542572021506,37.4045524597168,45.1175498962402,37.9846229553223,102.873390197754,138.080001831055,19.5246677398682,39.4799995422363,44.3620796203613,160.219848632813
266,2020-07-01,284.382507324219,23732.51953125,22121.73046875,6.28999996185303,2106.69995117188,4914.38818359375,338.334838867188,49.5880317687988,39.4623832702637,47.648567199707,40.0261917114258,105.663604736328,138.080001831055,19.6520671844482,39.5999984741211,44.7087631225586,161.534576416016
267,2020-07-31,298.880523681641,23732.51953125,22121.73046875,7.03000020980835,2106.69995117188,4914.38818359375,373.118103027344,51.0157318115234,42.283935546875,51.097206115722706,42.8470306396484,109.487785339355,138.080001831055,19.9317607879639,39.5999984741211,46.8760261535645,169.027114868164
268,2020-09-01,322.743896484375,25184.849609375,23138.0703125,7.34999990463257,2349.55004882813,5310.67919921875,375.511627197266,53.1572723388672,44.318992614746094,53.587345123291,44.8364601135254,111.025062561035,138.080001831055,20.1011180877686,40.5800018310547,47.2804641723633,162.332824707031
269,2020-10-01,309.802642822266,25184.849609375,23138.0703125,6.90999984741211,2349.55004882813,4970.09423828125,357.589416503906,51.9604225158691,43.3017349243164,52.6683654785156,44.044647216796896,108.188018798828,138.080001831055,20.0174140930176,40.5800018310547,47.0128898620606,162.005172729492
270,2020-11-02,303.606628417969,24460.009765625,23295.48046875,6.94999980926514,2300.15991210938,5115.1279296875,354.914001464844,49.462703704834,44.0462646484375,53.5577011108398,44.8166656494141,107.666900634766,138.080001831055,20.0461082458496,38.7700004577637,47.4749908447266,157.433654785156
271,2020-12-01,336.463531494141,26567.6796875,26787.5390625,6.26000022888184,2634.25,5724.7421875,413.062744140625,58.1948890686035,48.1957664489746,59.0518112182617,49.1815376281738,112.311866760254,138.080001831055,20.2163715362549,40.0099983215332,49.4682769775391,156.520919799805
272,2020-12-31,345.477661132813,26567.6796875,26787.5390625,5.96999979019165,2634.25,5724.7421875,444.981689453125,59.9817352294922,50.0454788208008,62.040000915527294,51.6699981689453,114.445281982422,138.080001831055,20.3363933563232,40.0099983215332,50.3939399719238,156.912994384766
273,2021-02-01,347.531005859375,28892.859375,28091.05078125,6.46000003814697,3056.53002929688,6067.544921875,414.806701660156,60.220703125,52.9217681884766,65.620002746582,54.75,112.967979431152,138.080001831055,20.3066425323486,38.8199996948242,50.5519790649414,151.387954711914
274,2021-03-01,359.741333007813,29452.5703125,29663.5,6.92999982833862,3056.53002929688,6338.51318359375,419.31805419921903,62.0428581237793,53.8605575561523,66.4400024414063,55.1699981689453,109.593254089355,138.080001831055,20.0855712890625,38.8199996948242,50.9909477233887,140.661071777344
275,2021-04-01,371.059997558594,28938.740234375,29388.869140625,7.3899998664856,3087.39990234375,6011.4560546875,427.823608398438,64.0100021362305,52.5200004577637,65.0699996948242,53.8600006103516,109.047477722168,138.080001831055,19.9782066345215,37.6500015258789,51.117244720459,137.308639526367
276,2021-04-30,386.25,28938.740234375,29388.869140625,7.48000001907349,3087.39990234375,6011.4560546875,484.946624755859,66.0100021362305,52.9799995422363,65.4700012207031,53.9799995422363,110.791999816895,154.020004272461,20.1100006103516,37.6500015258789,51.465999603271506,138.436996459961
